1.000000	-21.292553
0.990000	-21.293965
0.980000	-21.292598
0.970000	-21.293074
0.960000	-21.295752
0.950000	-21.301286
0.940000	-21.301000
0.930000	-21.299520
0.920000	-21.302520
0.910000	-21.306123
0.900000	-21.307622
0.890000	-21.310827
0.880000	-21.308959
0.870000	-21.311234
0.860000	-21.312326
0.850000	-21.311956
0.840000	-21.311852
0.830000	-21.314628
0.820000	-21.313396
0.810000	-21.313396
0.800000	-21.314505
0.790000	-21.313681
0.780000	-21.312449
0.770000	-21.314875
0.760000	-21.315368
0.750000	-21.316477
0.740000	-21.315121
0.730000	-21.316600
0.720000	-21.315861
0.710000	-21.316107
0.700000	-21.317339
0.690000	-21.316230
0.680000	-21.317092
0.670000	-21.317462
0.660000	-21.316989
0.650000	-21.317585
0.640000	-21.316846
0.630000	-21.317216
0.620000	-21.317708
0.610000	-21.317708
0.600000	-21.317462
0.590000	-21.317708
0.580000	-21.317585
0.570000	-21.226085
0.560000	-21.317708
0.550000	-21.317339
0.540000	-21.317708
0.530000	-21.289263
0.520000	-21.317708
0.510000	-21.317708
0.500000	-21.211242
0.490000	-21.317708
0.480000	-21.317708
0.470000	-21.184409
0.460000	-21.317708
0.450000	-21.317708
0.440000	-21.317708
0.430000	-21.317708
0.420000	-21.317708
0.410000	-1.304475
0.400000	-21.317708
0.390000	-21.317708
0.380000	-2.422545
0.370000	-1.316655
0.360000	-21.317708
0.350000	-21.189018
0.340000	-21.317708
0.330000	-21.317708
0.320000	-nan
0.310000	-1.317708
0.300000	-21.317708
0.290000	-0.005208
0.280000	-21.317708
0.270000	-21.317708
0.260000	-21.317708
0.250000	-1.317708
0.240000	-1.317708
0.230000	-21.317708
0.220000	-21.317708
0.210000	-21.317708
0.200000	-21.317708
0.190000	-nan
0.180000	-21.317708
0.170000	-21.317708
0.160000	-21.317708
0.150000	-21.317708
0.140000	-nan
0.130000	-21.317708
0.120000	-21.317708
0.110000	-21.317708
0.100000	-21.317708
0.090000	-21.317708
0.080000	-21.317708
0.070000	-21.317708
0.060000	-21.317708
0.050000	-21.317708
0.040000	-nan
0.030000	-21.317708
0.020000	-21.317708
0.010000	-21.317708
