5.000000	0.181653
4.900000	0.195504
4.800000	0.203633
4.700000	0.205799
4.600000	0.225285
4.500000	0.231126
4.400000	0.230997
4.300000	0.252669
4.200000	0.267703
4.100000	0.275873
4.000000	0.293747
3.900000	0.311007
3.800000	0.321716
3.700000	0.348312
3.600000	0.360133
3.500000	0.391227
3.400000	0.408908
3.300000	0.426800
3.200000	0.450315
3.100000	0.461098
3.000000	0.462615
2.900000	0.493134
2.800000	0.494162
2.700000	0.486279
2.600000	0.480601
2.500000	0.467814
2.400000	0.442544
2.300000	0.327232
2.200000	0.303613
2.100000	0.240520
2.000000	0.180134
1.900000	0.186139
1.800000	0.105538
1.700000	0.061691
1.600000	0.040445
1.500000	0.031175
1.400000	0.018527
1.300000	0.010882
1.200000	0.006197
1.100000	0.003232
1.000000	0.001667
0.900000	0.000776
0.800000	0.000250
0.700000	0.000178
0.600000	0.000000
0.500000	0.000000
0.400000	0.000000
0.300000	0.000000
0.200000	0.000000
0.100000	0.000000
