5.000000	-0.452875
4.900000	-0.473850
4.800000	-0.493350
4.700000	-0.490325
4.600000	-0.516475
4.500000	-0.520700
4.400000	-0.531875
4.300000	-0.556725
4.200000	-0.582650
4.100000	-0.606150
4.000000	-0.624075
3.900000	-0.648900
3.800000	-0.670725
3.700000	-0.703050
3.600000	-0.738125
3.500000	-0.784425
3.400000	-0.808900
3.300000	-0.860500
3.200000	-0.908600
3.100000	-0.962850
3.000000	-0.998925
2.900000	-1.080175
2.800000	-1.159650
2.700000	-1.232175
2.600000	-1.286000
2.500000	-1.381175
2.400000	-1.442950
2.300000	-1.573675
2.200000	-1.614125
2.100000	-1.701400
2.000000	-1.761125
1.900000	-1.791600
1.800000	-1.847400
1.700000	-1.901750
1.600000	-1.936350
1.500000	-1.949850
1.400000	-1.968925
1.300000	-1.982000
1.200000	-1.988925
1.100000	-1.993425
1.000000	-1.997275
0.900000	-1.998850
0.800000	-1.999600
0.700000	-1.999750
0.600000	-2.000000
0.500000	-2.000000
0.400000	-2.000000
0.300000	-2.000000
0.200000	-2.000000
0.100000	-2.000000
