5.000000	0.337100
4.900000	0.351013
4.800000	0.358025
4.700000	0.357112
4.600000	0.370075
4.500000	0.372387
4.400000	0.378175
4.300000	0.385525
4.200000	0.398450
4.100000	0.414287
4.000000	0.417637
3.900000	0.426975
3.800000	0.439700
3.700000	0.451300
3.600000	0.470212
3.500000	0.491875
3.400000	0.504425
3.300000	0.529513
3.200000	0.548825
3.100000	0.575838
3.000000	0.595387
2.900000	0.629912
2.800000	0.664388
2.700000	0.699612
2.600000	0.723675
2.500000	0.763500
2.400000	0.789663
2.300000	0.849000
2.200000	0.865150
2.100000	0.898362
2.000000	0.921825
1.900000	0.930950
1.800000	0.953275
1.700000	0.971250
1.600000	0.981650
1.500000	0.985775
1.400000	0.991475
1.300000	0.995138
1.200000	0.997062
1.100000	0.998325
1.000000	0.999287
0.900000	0.999700
0.800000	0.999900
0.700000	0.999938
0.600000	1.000000
0.500000	1.000000
0.400000	1.000000
0.300000	1.000000
0.200000	1.000000
0.100000	1.000000
