5.000000	0.118551
4.900000	0.129873
4.800000	0.136202
4.700000	0.140652
4.600000	0.161454
4.500000	0.168550
4.400000	0.168329
4.300000	0.188232
4.200000	0.205584
4.100000	0.222006
4.000000	0.240062
3.900000	0.259320
3.800000	0.283002
3.700000	0.307796
3.600000	0.338460
3.500000	0.390983
3.400000	0.425216
3.300000	0.464356
3.200000	0.509076
3.100000	0.550481
3.000000	0.581365
2.900000	0.661504
2.800000	0.696606
2.700000	0.761155
2.600000	0.793412
2.500000	0.836574
2.400000	0.856480
2.300000	0.750369
2.200000	0.749402
2.100000	0.658596
2.000000	0.586980
1.900000	0.599144
1.800000	0.453584
1.700000	0.323374
1.600000	0.230539
1.500000	0.202649
1.400000	0.140127
1.300000	0.095394
1.200000	0.066623
1.100000	0.044139
1.000000	0.023181
0.900000	0.012073
0.800000	0.004996
0.700000	0.004080
0.600000	0.000000
0.500000	0.000000
0.400000	0.000000
0.300000	0.000000
0.200000	0.000000
0.100000	0.000000
