5.000000	0.119527
4.900000	0.127095
4.800000	0.134818
4.700000	0.143841
4.600000	0.153771
4.500000	0.164332
4.400000	0.176867
4.300000	0.189617
4.200000	0.204838
4.100000	0.221693
4.000000	0.239543
3.900000	0.262096
3.800000	0.284854
3.700000	0.312058
3.600000	0.341926
3.500000	0.376598
3.400000	0.414501
3.300000	0.455611
3.200000	0.502228
3.100000	0.549941
3.000000	0.602607
2.900000	0.656417
2.800000	0.707725
2.700000	0.753954
2.600000	0.791217
2.500000	0.811761
2.400000	0.816385
2.300000	0.795663
2.200000	0.753051
2.100000	0.688221
2.000000	0.603806
1.900000	0.518685
1.800000	0.426811
1.700000	0.343423
1.600000	0.266243
1.500000	0.200433
1.400000	0.145807
1.300000	0.100818
1.200000	0.067615
1.100000	0.041030
1.000000	0.023395
0.900000	0.011174
0.800000	0.004637
0.700000	0.001471
0.600000	0.000389
0.500000	0.000000
0.400000	0.000000
0.300000	0.000000
0.200000	0.000000
0.100000	0.000000
