5.000000	-0.429912
4.900000	-0.432256
4.800000	-0.447944
4.700000	-0.463219
4.600000	-0.470556
4.500000	-0.481194
4.400000	-0.500212
4.300000	-0.509975
4.200000	-0.528494
4.100000	-0.542887
4.000000	-0.561469
3.900000	-0.574856
3.800000	-0.597925
3.700000	-0.616600
3.600000	-0.639894
3.500000	-0.665575
3.400000	-0.688825
3.300000	-0.734825
3.200000	-0.756888
3.100000	-0.791875
3.000000	-0.828150
2.900000	-0.902462
2.800000	-0.947163
2.700000	-1.045187
2.600000	-1.114562
2.500000	-1.205981
2.400000	-1.317319
2.300000	-1.437050
2.200000	-1.565644
2.100000	-1.655719
2.000000	-1.735519
1.900000	-1.810944
1.800000	-1.859281
1.700000	-1.903300
1.600000	-1.928856
1.500000	-1.951519
1.400000	-1.967625
1.300000	-1.979413
1.200000	-1.989650
1.100000	-1.994512
1.000000	-1.997769
0.900000	-1.998969
0.800000	-1.999650
0.700000	-1.999950
0.600000	-1.999963
0.500000	-2.000000
0.400000	-1.970000
0.300000	-2.000000
0.200000	-2.000000
0.100000	-2.000000
