5.000000	0.095939
4.900000	0.104283
4.800000	0.107969
4.700000	0.114059
4.600000	0.123061
4.500000	0.122787
4.400000	0.134059
4.300000	0.142657
4.200000	0.152065
4.100000	0.155958
4.000000	0.175101
3.900000	0.181294
3.800000	0.198980
3.700000	0.213229
3.600000	0.235095
3.500000	0.248685
3.400000	0.278354
3.300000	0.299923
3.200000	0.331650
3.100000	0.362222
3.000000	0.400867
2.900000	0.477781
2.800000	0.544758
2.700000	0.645846
2.600000	0.790097
2.500000	1.010463
2.400000	1.483081
2.300000	1.582633
2.200000	1.341234
2.100000	1.007736
2.000000	0.758039
1.900000	0.573560
1.800000	0.430329
1.700000	0.344578
1.600000	0.272583
1.500000	0.201366
1.400000	0.143793
1.300000	0.108781
1.200000	0.066387
1.100000	0.040402
1.000000	0.022447
0.900000	0.011619
0.800000	0.004270
0.700000	0.001729
0.600000	0.000069
0.500000	4.686161
0.400000	0.000000
0.300000	0.000000
0.200000	0.000000
0.100000	0.000000
