5.000000	0.204041
4.900000	0.214046
4.800000	0.224814
4.700000	0.236599
4.600000	0.250560
4.500000	0.264988
4.400000	0.282375
4.300000	0.299758
4.200000	0.321086
4.100000	0.345481
4.000000	0.371716
3.900000	0.401819
3.800000	0.436262
3.700000	0.477629
3.600000	0.526471
3.500000	0.581901
3.400000	0.650717
3.300000	0.728701
3.200000	0.824103
3.100000	0.941133
3.000000	1.079898
2.900000	1.240419
2.800000	1.419281
2.700000	1.588783
2.600000	1.721889
2.500000	1.748829
2.400000	1.612849
2.300000	1.316894
2.200000	0.938787
2.100000	0.597097
2.000000	0.350796
1.900000	0.200604
1.800000	0.115711
1.700000	0.070684
1.600000	0.042986
1.500000	0.026960
1.400000	0.016976
1.300000	0.010191
1.200000	0.005888
1.100000	0.003212
1.000000	0.001552
0.900000	0.000678
0.800000	0.000238
0.700000	0.000059
0.600000	0.000012
0.500000	0.000001
0.400000	0.000000
0.300000	0.000000
0.200000	0.000000
0.100000	0.000000
